 3,,,,,,,,,,EPI_ISL_19033546
 3,,,,,,,,,,EPI_ISL_19033547
 3,,,,,,,,,,EPI_ISL_19033548
 3,,,,,,,,,,EPI_ISL_19033549
 3,,,,,,,,,,EPI_ISL_19033550
 3,,,,,,,,,,EPI_ISL_19033551
 3,,,,,,,,,,EPI_ISL_19033553
 3,,,,,,,,,,EPI_ISL_19033554
 3,,,,,,,,,,EPI_ISL_19033555
 3,,,,,,,,,,EPI_ISL_19033556
 3,,,,,,,,,,EPI_ISL_19033558
 3,,,,,,,,,,EPI_ISL_19033559
 3,,,,,,,,,,EPI_ISL_19033563
 3,,,,,,,,,,EPI_ISL_19044791
 3,,,,,,,,,,EPI_ISL_19044792
 3,,,,,,,,,,EPI_ISL_19044793
 3,,,,,,,,,,EPI_ISL_19053265
 3,,,,,,,,,,EPI_ISL_19081847
 3,,,,,,,,,,EPI_ISL_19090717
 3,,,,,,,,,,EPI_ISL_19090722
 3,,,,,,,,,,EPI_ISL_19090725

 4 ,4, 4130, 5674, 4127, 5671, 4127, 5671,EPI_ISL_18937337,Unknown (EPI_ISL_18866883),EPI_ISL_18862260, 4.64558712962614E-05, 4.86174663597051E-04, 1.24331649303092E-05, 3.9933308573943E-09, 1.88802008032785E-08,NS,NS,NS, 1.01754469280211E-13,
 4,,,,,,,,,Unknown(EPI_ISL_18866893),EPI_ISL_18514134
 4,,,,,,,,,Unknown(EPI_ISL_18937338),EPI_ISL_18514137
 4,,,,,,,,,Unknown(EPI_ISL_18937343),EPI_ISL_18607170
 4,,,,,,,,,Unknown(EPI_ISL_18953069),EPI_ISL_18660931
 4,,,,,,,,,,EPI_ISL_18668242
 4,,,,,,,,,,EPI_ISL_18673081
 4,,,,,,,,,,EPI_ISL_18745071
 4,,,,,,,,,,EPI_ISL_18745073
 4,,,,,,,,,,EPI_ISL_18745078
 4,,,,,,,,,,EPI_ISL_18745084
 4,,,,,,,,,,EPI_ISL_18750129
 4,,,,,,,,,,EPI_ISL_18750725
 4,,,,,,,,,,EPI_ISL_18787914
 4,,,,,,,,,,EPI_ISL_18787916
 4,,,,,,,,,,EPI_ISL_18787918
 4,,,,,,,,,,EPI_ISL_18787919
 4,,,,,,,,,,EPI_ISL_18787923
 4,,,,,,,,,,EPI_ISL_18787953
 4,,,,,,,,,,EPI_ISL_18787970
 4,,,,,,,,,,EPI_ISL_18788075
 4,,,,,,,,,,EPI_ISL_18788080
 4,,,,,,,,,,EPI_ISL_18788087
 4,,,,,,,,,,EPI_ISL_18788100
 4,,,,,,,,,,EPI_ISL_18789928
 4,,,,,,,,,,EPI_ISL_18789944
 4,,,,,,,,,,EPI_ISL_18815277
 4,,,,,,,,,,EPI_ISL_18815362
 4,,,,,,,,,,EPI_ISL_18815363
 4,,,,,,,,,,EPI_ISL_18824085
 4,,,,,,,,,,EPI_ISL_18824201
 4,,,,,,,,,,EPI_ISL_18862261
 4,,,,,,,,,,EPI_ISL_18862265
 4,,,,,,,,,,EPI_ISL_18866885
 4,,,,,,,,,,EPI_ISL_18885547
 4,,,,,,,,,,EPI_ISL_18885826
 4,,,,,,,,,,EPI_ISL_18885828
 4,,,,,,,,,,EPI_ISL_18885839
 4,,,,,,,,,,EPI_ISL_18885854
 4,,,,,,,,,,EPI_ISL_18885855
 4,,,,,,,,,,EPI_ISL_18885871
 4,,,,,,,,,,EPI_ISL_18885873
 4,,,,,,,,,,EPI_ISL_18918470
 4,,,,,,,,,,EPI_ISL_18918472
 4,,,,,,,,,,EPI_ISL_18918493
 4,,,,,,,,,,EPI_ISL_18918508
 4,,,,,,,,,,EPI_ISL_18918527
 4,,,,,,,,,,EPI_ISL_18918529
 4,,,,,,,,,,EPI_ISL_18918530
 4,,,,,,,,,,EPI_ISL_18928983
 4,,,,,,,,,,EPI_ISL_18928984
 4,,,,,,,,,,EPI_ISL_18928985
 4,,,,,,,,,,EPI_ISL_18928986
 4,,,,,,,,,,EPI_ISL_18928987
 4,,,,,,,,,,EPI_ISL_18928988
 4,,,,,,,,,,EPI_ISL_18928989
 4,,,,,,,,,,EPI_ISL_18933100
 4,,,,,,,,,,EPI_ISL_18933102
 4,,,,,,,,,,EPI_ISL_18933204
 4,,,,,,,,,,EPI_ISL_18937344
 4,,,,,,,,,,EPI_ISL_18937346
 4,,,,,,,,,,EPI_ISL_18937347
 4,,,,,,,,,,EPI_ISL_18937348
 4,,,,,,,,,,EPI_ISL_18937349
 4,,,,,,,,,,EPI_ISL_18937350
 4,,,,,,,,,,EPI_ISL_18937352
 4,,,,,,,,,,EPI_ISL_18946733
 4,,,,,,,,,,EPI_ISL_18946734
 4,,,,,,,,,,EPI_ISL_18946735
 4,,,,,,,,,,EPI_ISL_18946736
 4,,,,,,,,,,EPI_ISL_18946737
 4,,,,,,,,,,EPI_ISL_18946738
 4,,,,,,,,,,EPI_ISL_18946739
 4,,,,,,,,,,EPI_ISL_18946740
 4,,,,,,,,,,EPI_ISL_18946741
 4,,,,,,,,,,EPI_ISL_18946742
 4,,,,,,,,,,EPI_ISL_18946743
 4,,,,,,,,,,EPI_ISL_19000792
 4,,,,,,,,,,EPI_ISL_19000795
 4,,,,,,,,,,EPI_ISL_19014081
 4,,,,,,,,,,EPI_ISL_19014086
 4,,,,,,,,,,EPI_ISL_19033331
 4,,,,,,,,,,EPI_ISL_19033332
 4,,,,,,,,,,EPI_ISL_19033333
 4,,,,,,,,,,EPI_ISL_19033334
 4,,,,,,,,,,EPI_ISL_19033335
 4,,,,,,,,,,EPI_ISL_19033336
 4,,,,,,,,,,EPI_ISL_19033337
 4,,,,,,,,,,EPI_ISL_19033339
 4,,,,,,,,,,EPI_ISL_19033340
 4,,,,,,,,,,EPI_ISL_19033546
 4,,,,,,,,,,EPI_ISL_19033548
 4,,,,,,,,,,EPI_ISL_19033550
 4,,,,,,,,,,EPI_ISL_19033551
 4,,,,,,,,,,EPI_ISL_19033553
 4,,,,,,,,,,EPI_ISL_19033554
 4,,,,,,,,,,EPI_ISL_19033555
 4,,,,,,,,,,EPI_ISL_19033556
 4,,,,,,,,,,EPI_ISL_19033558
 4,,,,,,,,,,EPI_ISL_19033559
 4,,,,,,,,,,EPI_ISL_19033560
 4,,,,,,,,,,EPI_ISL_19033561
 4,,,,,,,,,,EPI_ISL_19033563
 4,,,,,,,,,,EPI_ISL_19044791
 4,,,,,,,,,,EPI_ISL_19044792
 4,,,,,,,,,,EPI_ISL_19044793
 4,,,,,,,,,,EPI_ISL_19081847
 4,,,,,,,,,,EPI_ISL_19090717
 4,,,,,,,,,,EPI_ISL_19090722
 4,,,,,,,,,,EPI_ISL_19090725

 5 ,5~, 4083, 5636, 4080, 5633, 4080, 5633,^EPI_ISL_19033547,EPI_ISL_18816296,EPI_ISL_18815277,NS,NS,NS, 9.01766682763292E-05,NS, 1.86666507851371E-05,NS,NS, 7.64431511424135E-08,
 5,,,,,,,,EPI_ISL_18885852,,

 6 ,7~, 3974, 5558, 3971, 5555, 3971, 5555,EPI_ISL_18816296,Unknown (EPI_ISL_18660629),EPI_ISL_19081847,NS, 1.83995297039881E-02, 1.13051923069043E-02, 3.73447650614449E-06, 9.27590148377168E-07, 4.85076286111771E-04,NS,NS, 4.84631607566843E-06,
 6,,,,,,,,,Unknown(EPI_ISL_18536648),EPI_ISL_18506030
 6,,,,,,,,,Unknown(EPI_ISL_18536649),EPI_ISL_18506032
 6,,,,,,,,,Unknown(EPI_ISL_18668523),EPI_ISL_18514132
 6,,,,,,,,,Unknown(EPI_ISL_19053265),EPI_ISL_18526630
 6,,,,,,,,,,EPI_ISL_18530147
 6,,,,,,,,,,EPI_ISL_18578957
 6,,,,,,,,,,EPI_ISL_18592414
 6,,,,,,,,,,EPI_ISL_18592418
 6,,,,,,,,,,EPI_ISL_18592420
 6,,,,,,,,,,EPI_ISL_18592421
 6,,,,,,,,,,EPI_ISL_18592434
 6,,,,,,,,,,EPI_ISL_18668242
 6,,,,,,,,,,EPI_ISL_18668515
 6,,,,,,,,,,EPI_ISL_18668518
 6,,,,,,,,,,EPI_ISL_18668521
 6,,,,,,,,,,EPI_ISL_18668524
 6,,,,,,,,,,EPI_ISL_18673081
 6,,,,,,,,,,EPI_ISL_18729385
 6,,,,,,,,,,EPI_ISL_18729386
 6,,,,,,,,,,EPI_ISL_18729387
 6,,,,,,,,,,EPI_ISL_18729400
 6,,,,,,,,,,EPI_ISL_18729401
 6,,,,,,,,,,EPI_ISL_18729427
 6,,,,,,,,,,EPI_ISL_18729428
 6,,,,,,,,,,EPI_ISL_18729429
 6,,,,,,,,,,EPI_ISL_18729430
 6,,,,,,,,,,EPI_ISL_18745071
 6,,,,,,,,,,EPI_ISL_18745073
 6,,,,,,,,,,EPI_ISL_18745077
 6,,,,,,,,,,EPI_ISL_18745080
 6,,,,,,,,,,EPI_ISL_18745082
 6,,,,,,,,,,EPI_ISL_18750725
 6,,,,,,,,,,EPI_ISL_18750748
 6,,,,,,,,,,EPI_ISL_18787920
 6,,,,,,,,,,EPI_ISL_18789928
 6,,,,,,,,,,EPI_ISL_18815277
 6,,,,,,,,,,EPI_ISL_18815363
 6,,,,,,,,,,EPI_ISL_18824085
 6,,,,,,,,,,EPI_ISL_18824087
 6,,,,,,,,,,EPI_ISL_18824088
 6,,,,,,,,,,EPI_ISL_18824185
 6,,,,,,,,,,EPI_ISL_18824201
 6,,,,,,,,,,EPI_ISL_18862260
 6,,,,,,,,,,EPI_ISL_18862261
 6,,,,,,,,,,EPI_ISL_18862265
 6,,,,,,,,,,EPI_ISL_18885828
 6,,,,,,,,,,EPI_ISL_18885839
 6,,,,,,,,,,EPI_ISL_18885855
 6,,,,,,,,,,EPI_ISL_18918470
 6,,,,,,,,,,EPI_ISL_18918472
 6,,,,,,,,,,EPI_ISL_18918508
 6,,,,,,,,,,EPI_ISL_18918530
 6,,,,,,,,,,EPI_ISL_18928988
 6,,,,,,,,,,EPI_ISL_18937344
 6,,,,,,,,,,EPI_ISL_18937346
 6,,,,,,,,,,EPI_ISL_18937348
 6,,,,,,,,,,EPI_ISL_18937352
 6,,,,,,,,,,EPI_ISL_18953067
 6,,,,,,,,,,EPI_ISL_18953068
 6,,,,,,,,,,EPI_ISL_18992914
 6,,,,,,,,,,EPI_ISL_19000790
 6,,,,,,,,,,EPI_ISL_19000795
 6,,,,,,,,,,EPI_ISL_19014081
 6,,,,,,,,,,EPI_ISL_19033335
 6,,,,,,,,,,EPI_ISL_19033340
 6,,,,,,,,,,EPI_ISL_19033548
 6,,,,,,,,,,EPI_ISL_19033551
 6,,,,,,,,,,EPI_ISL_19033553
 6,,,,,,,,,,EPI_ISL_19033559
 6,,,,,,,,,,EPI_ISL_19033561
 6,,,,,,,,,,EPI_ISL_19090717
 6,,,,,,,,,,EPI_ISL_19090722
 6,,,,,,,,,,EPI_ISL_19090725

Table Key:
~            = It is possible that this apparent recombination signal could have been caused by an evolutionary
               process other than recombination.
*            = The actual breakpoint position is undetermined (it was most likely overprinted by a subsequent 
               recombination event).
^            = The recombinant sequence may have been misidentified (one of the identified parents might be the recombinant)
Minor Parent = Parent contributing the smaller fraction of sequence.
Major Parent = Parent contributing the larger fraction of sequence.
Unknown      = Only one parent and a recombinant need be in the alignment for a recombination event to be detectable.
               The sequence listed as unknown was used to infer the existance of a missing parental sequence.
NS           = No significant P-value was recorded for this recombination event using this method.
